Season,TEAM,win,loss,pct,home,away,div,conf,ppg,opp_ppg,diff,RK,PLAYER,GP,MPG,TS,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,,Jerryd Bayless,52,28.9,0.568,22.9,10.2,16.3,1.6,9,5.4,12.43,32.1,1.1
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,349,Tyler Ennis,46,14.2,0.51,27.7,13.4,17.4,2.3,10.7,6.6,10.7,-2.9,-0.1
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,419,O.J. Mayo,41,26.6,0.474,22.3,13.6,16.8,1.4,9.6,5.5,7.73,-45.1,-1.5
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,424,Greivis Vasquez,23,20,0.435,32.4,14.3,19.4,1.3,10.3,5.8,7.47,-24.3,-0.8
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,425,Johnny O'Bryant III,66,13,0.441,11.1,10.7,12.7,8.7,14.7,11.7,7.46,-51.7,-1.7
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,435,Damien Inglis,20,7.8,0.444,16.3,17.9,14.3,1.5,21.1,11.4,6.71,-8.8,-0.3
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,448,Jared Cunningham,44,9.3,0.464,11.8,12.3,15.8,0.8,9.6,5.3,5.95,-27.9,-0.9
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,451,Chris Copeland,24,6.5,0.462,15.5,8.4,16.6,0.7,6.5,3.7,5.47,0,0
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,460,Rashad Vaughn,70,14.3,0.398,11.5,8.2,12.7,1.3,8.7,5,4.25,-93.4,-3.1
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,1,Thanasis Antetokounmpo,2,3,0.75,0,0,27.3,0,17.9,9.1,33.08,2,0.1
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,42,Carmelo Anthony,72,35.1,0.53,15.3,9,28.5,4.3,19.5,12,20.38,372.9,12.4
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,77,Kristaps Porzingis,72,28.4,0.518,7.8,10,22.9,7.1,20.7,14,17.8,192.6,6.4
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,84,Robin Lopez,82,27.1,0.574,11.6,13.6,16.7,13.4,16.2,14.8,17.66,233.8,7.8
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,91,Kyle O'Quinn,65,11.8,0.52,16.7,14.2,20.5,11,24.5,17.9,17.5,68.5,2.3
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,98,Derrick Williams,80,17.9,0.55,9.2,7.5,21.8,3.6,18.7,11.3,17.28,123.9,4.1
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,282,Jose Calderon,72,28.1,0.571,34.6,10.1,13.4,1.2,11,6.2,12.33,40.1,1.3
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,292,Jimmer Fredette,6,3,0.625,9.8,19.6,16.3,0,0,0,12.06,0,0
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,,Langston Galloway,82,24.8,0.49,22.8,6.7,15.5,2.3,13,7.7,11.69,36.2,1.2
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,328,Jerian Grant,76,16.6,0.479,25,12.3,19.1,2,10.2,6.2,11.2,3.8,0.1
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,,Sasha Vujacic,61,14.9,0.503,19.9,10.4,16.5,3.2,14.6,9,11.1,8.1,0.3
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,339,Arron Afflalo,71,33.4,0.531,13.3,7.6,17,1.1,11,6.1,10.98,16.9,0.6
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,343,Kevin Seraphin,48,11,0.435,15.4,14.1,21.3,6.5,19.5,13.1,10.84,1.9,0.1
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,356,Lance Thomas,59,22.3,0.557,9.7,10.5,15.9,2.9,8,5.4,10.45,-1,0
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,436,Lou Amundson,29,7,0.401,13.1,16.3,16.8,12.5,13.7,13.1,6.7,-14.6,-0.5
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,469,Cleanthony Early,17,9.1,0.371,10.6,15.9,14,2.9,15.4,9.2,2.19,-19.1,-0.6
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,12,Anthony Davis,61,35.5,0.559,7.4,7.7,27.2,6.4,26.4,16.1,25.1,439.1,14.6
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,49,Jrue Holiday,65,28.2,0.529,24.6,10.5,28.8,1.6,10.5,5.9,19.74,238.7,8
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,73,Tyreke Evans,25,30.6,0.534,27.7,12.3,25,2.8,16.4,9.3,17.96,85.1,2.8
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,75,James Ennis III,22,15,0.621,12.5,11.3,18.8,0,0,0,17.84,36,1.2
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,97,Ryan Anderson,66,30.4,0.546,6.1,7.5,22.6,7,15.2,10.9,17.3,173.8,5.8
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,,Ish Smith,77,29.1,0.465,29.2,10.2,22.1,2,13.2,7.4,14.97,132.6,4.4
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,170,Toney Douglas,61,20.7,0.543,22.1,9,19,2.1,10.7,6.3,14.74,70.4,2.3
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,212,Tim Frazier,51,14.5,0.499,33.2,13.3,23.1,3.8,12.8,8.2,13.9,32,1.1
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,,Alexis Ajinca,59,14.6,0.514,7.3,12.6,18.7,9.3,25.9,17.3,13.9,42.3,1.4
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,,Eric Gordon,45,32.9,0.565,15.1,9.1,19.3,0.7,6.9,3.7,13.52,66.7,2.2
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,272,Jordan Hamilton,11,27.6,0.499,14.9,10.2,19.6,4.2,18.9,11.3,12.45,8.9,0.3
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,292,Jimmer Fredette,6,3,0.625,9.8,19.6,16.3,0,0,0,12.06,0,0
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,310,Luke Babbitt,47,18,0.526,13.7,5.9,16.5,3.2,16.7,9.7,11.6,13.8,0.5
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,337,Omer Asik,68,17.3,0.551,7.9,18.2,10.5,10.9,28.7,19.5,11.02,7.4,0.2
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,,Norris Cole,45,26.6,0.465,22.1,9.9,21.3,0.9,13.5,7,10.85,-2.7,-0.1
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,382,Bryce Dejean-Jones,14,19.9,0.505,14.4,10.6,13.4,3.1,16.5,9.5,9.64,-3.6,-0.1
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,403,Dante Cunningham,80,24.6,0.54,13.6,7.2,10.4,3.1,10.4,6.6,8.63,-84.4,-2.8
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,408,Alonzo Gee,73,22.4,0.572,17.5,13.4,8.8,3.9,13,8.3,8.45,-50,-1.7
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,445,Kendrick Perkins,37,14.6,0.529,19.6,25.9,10.1,4.9,21.8,13.1,6.05,-36.8,-1.2
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,464,Orlando Johnson,7,14.4,0.346,4.6,9.2,15.8,4.2,12.3,8.2,3.59,-10.4,-0.3
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,468,Nate Robinson,2,11.5,0,80,0,4,0,0,0,2.62,0,0
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,17,Karl-Anthony Towns,82,32,0.59,10,11.3,23.1,10.2,27.5,19,22.59,469.9,15.7
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,86,Ricky Rubio,76,30.6,0.529,41.7,12.3,19.7,2,14.1,8.2,17.64,230.3,7.7
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,101,Gorgui Dieng,82,27.1,0.601,14.7,14.4,15.9,8.3,22.1,15.3,17.17,217.6,7.3
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,117,Andrew Wiggins,81,35.1,0.543,8.7,9.6,25.1,4.4,7.5,6,16.61,259.4,8.6
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,158,Shabazz Muhammad,82,20.5,0.548,5.7,7.7,20.9,7,11.4,9.2,15.26,119.4,4
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,188,Zach LaVine,82,28,0.548,17.3,10.7,22.6,1.4,10.1,5.8,14.34,114.3,3.8
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,234,Andre Miller,39,11.8,0.6,35.6,15.2,15.9,3.1,9.6,6.4,13.42,16.6,0.6
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,286,Kevin Garnett,38,14.6,0.491,30.7,7.9,11.6,3.2,27.9,15.7,12.28,6.5,0.2
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,313,Kevin Martin,55,19.9,0.52,9.6,8.9,21.8,1.5,10,5.8,11.52,16.7,0.6
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,325,Tyus Jones,37,15.5,0.45,34.4,10.5,17,1.4,8,4.8,11.28,2.4,0.1
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,327,Nemanja Bjelica,60,17.9,0.594,21.3,12.1,12.5,5.4,17.2,11.4,11.23,-4.3,-0.1
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,416,Greg Smith,18,10.7,0.545,11.4,13.3,10.2,7.4,17.9,12.7,7.94,-10.2,-0.3
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,439,Nikola Pekovic,12,13,0.459,14,11.4,18.4,5.3,10.3,7.8,6.52,-9.5,-0.3
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,443,Tayshaun Prince,77,19,0.466,21.9,8,7.9,2.6,9,5.8,6.37,-90,-3
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,449,Adreian Payne,52,9.3,0.422,13.1,16.3,16.7,4.8,21.5,13.3,5.68,-42.2,-1.4
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,450,Damjan Rudez,33,8.4,0.572,12.3,14.5,11.9,2.1,6.2,4.2,5.54,-20.5,-0.7
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,,Alan Williams,10,6.8,0.481,12.1,14.6,21.6,21.9,39.2,30.3,21.15,10.7,0.4
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,44,Eric Bledsoe,31,34.2,0.557,21.9,12.7,27.2,1.8,11.2,6.4,20.1,143.9,4.8
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,123,Mirza Teletovic,79,21.3,0.571,8.7,8.3,22.1,3.5,16.3,9.7,16.27,120,4
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,125,Jon Leuer,67,18.7,0.555,11,11.4,18.9,6.4,26.3,16.1,16.24,88.8,3
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,141,TJ Warren,47,22.8,0.549,8.1,5.9,18.8,5.7,9.3,7.5,15.78,84.3,2.8
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,169,Brandon Knight,52,36,0.522,18.6,12.5,25.8,2,9.9,5.9,14.75,104.8,3.5
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,,Tyson Chandler,66,24.5,0.606,11.7,17,12.1,11.5,27.5,19.3,14.74,99.9,3.3
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,190,Jordan McRae,22,8.9,0.548,19.2,11.5,26.1,2.3,9.2,5.7,14.27,11,0.4
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,246,Kris Humphries,53,15.8,0.517,8.9,9.4,18.6,0,0,0,13.12,20.2,0.7
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,257,Cory Jefferson,8,6.3,0.446,0,0,19.2,12.7,22.2,17.4,12.8,0,0
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,269,Alex Len,78,23.3,0.482,10,14.9,19.4,10.4,25.4,17.7,12.49,51.4,1.7
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,288,Markieff Morris,64,25.5,0.489,11.9,13,25,4.8,19.3,11.9,12.25,18.3,0.6
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,296,Devin Booker,76,27.7,0.535,14.9,11.9,22.3,1.4,8.4,4.8,12,47.1,1.6
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,,Archie Goodwin,57,19.5,0.498,16.3,13.8,22.6,2.6,11.5,6.9,11.16,10.9,0.4
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,341,PJ Tucker,82,31,0.506,19,11.9,12.5,6.9,15.2,10.9,10.85,13.3,0.4
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,347,Chase Budinger,66,14.1,0.514,17.2,11.8,14.3,5,12.6,8.8,10.73,3.2,0.1
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,353,Phil Pressey,23,12.3,0.433,38.1,16.8,22.4,1.1,11.1,6,10.59,-1.7,-0.1
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,372,John Jenkins,43,11.2,0.522,15.1,11.6,18.5,1.8,11.3,6.5,10.04,-3.3,-0.1
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,,Ronnie Price,62,19.5,0.517,27.4,13,14.1,2.2,6.8,4.4,9.62,-25,-0.8
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,458,Lorenzo Brown,8,7.6,0.374,23.5,19.2,25.1,0,12.8,6.2,4.48,-5.9,-0.2
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,462,Sonny Weems,43,11.6,0.459,23.7,19.8,13.3,1.5,10.3,5.8,3.76,0,0
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,464,Orlando Johnson,7,14.4,0.346,4.6,9.2,15.8,4.2,12.3,8.2,3.59,-10.4,-0.3
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,471,Bryce Cotton,8,4.9,0.4,16.7,27.8,16.5,0,0,0,1.73,-5.4,-0.2
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,25,Brook Lopez,73,33.7,0.562,8.8,10.6,25.5,9.2,17.2,13.1,21.8,410.8,13.7
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,55,Willie Reed,39,10.9,0.579,5.5,8.7,16.7,12.7,19.6,16.1,19.22,49.1,1.6
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,,Thaddeus Young,73,33,0.533,10.4,10.4,20.4,8.1,23,15.4,17.58,218.4,7.3
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,,Sean Kilpatrick,31,19.9,0.576,8.1,8.6,14.4,2.1,8.2,5.1,15.62,47.1,1.6
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,180,Thomas Robinson,71,12.9,0.453,10.1,15.2,18.6,16.4,27.8,22,14.54,41.6,1.4
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,183,Jarrett Jack,32,32.1,0.505,32,12.8,22.8,1,14.1,7.4,14.49,53.5,1.8
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,192,Rondae Hollis-Jefferson,29,21.2,0.519,18.7,11.3,13.2,7,21.4,14.1,14.23,34.2,1.1
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,,Donald Sloan,61,21.6,0.536,36,10.8,17.3,1.4,13.5,7.4,13.98,58.5,2
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,211,Henry Sims,14,18.8,0.504,8.1,10.8,16.1,8.8,22.2,15.4,13.91,13,0.4
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,,Shane Larkin,78,22.4,0.515,33,14.1,18.6,1.8,9.9,5.8,13.36,61.5,2.1
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,291,Chris McCullough,24,15.1,0.47,6.3,10.5,15.3,7.6,13.6,10.5,12.2,3.8,0.1
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,294,Joe Johnson,81,33.4,0.538,22.7,11.4,18,2,10.2,6.1,12.01,61,2
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,300,Andrea Bargnani,46,13.8,0.5,5.2,7.5,21.4,4.9,12.4,8.6,11.89,0,0
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,,Markel Brown,62,15.8,0.5,17.9,10.6,18.4,2.6,11.5,7,11.31,11.9,0.4
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,344,Bojan Bogdanovic,79,26.8,0.55,9.7,11.3,18.2,1.9,11.8,6.8,10.79,9.2,0.3
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,369,Wayne Ellington,76,21.3,0.498,11.6,6.3,16.5,1.4,10.9,6.1,10.19,-7.4,-0.2
2016,BKN,21,61,0.256,14-27,7-34,6-10,12-40,98.6,106,-7.4,406,Sergey Karasev,40,10,0.562,24.4,15.4,12.1,2.2,14.3,8.2,8.57,-11.5,-0.4
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,81,Lou Williams,67,28.5,0.584,14.5,9.3,21.9,1.7,8.1,4.8,17.76,206.8,6.9
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,93,Brandon Bass,66,20.3,0.619,14.9,8.4,13.4,8.1,15,11.4,17.38,117.8,3.9
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,163,Kobe Bryant,66,28.2,0.469,11.9,8.3,30.7,2.3,12.3,7.1,14.94,123.4,4.1
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,,Jordan Clarkson,79,32.3,0.516,12.7,8.9,21.8,3.8,9.6,6.6,14.34,127,4.2
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,210,Julius Randle,81,28.2,0.482,11.6,12,20.2,7.8,32,19.5,13.92,82.6,2.8
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,236,Larry Nance Jr.,63,20.1,0.544,10.8,10.1,11.9,8.3,18.6,13.3,13.39,35.7,1.2
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,242,D'Angelo Russell,80,28.2,0.507,17.7,13.1,23.5,2.2,11.2,6.5,13.22,74.9,2.5
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,284,Tarik Black,39,12.7,0.537,9.9,13.6,12.2,9.2,25.4,17,12.31,12.7,0.4
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,326,Roy Hibbert,81,23.2,0.507,14.7,11.8,12.4,7.3,15.8,11.4,11.24,17.9,0.6
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,358,Robert Sacre,25,12.8,0.474,11.9,10.2,13.6,10.4,13.9,12.1,10.39,-1,0
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,359,Marcelo Huertas,53,16.4,0.488,36.1,15.8,17.7,2.2,9.2,5.6,10.38,-8,-0.3
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,361,Ryan Kelly,36,13.1,0.44,9.5,8.5,16.8,4.6,23.7,13.9,10.37,-7.9,-0.3
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,396,Nick Young,54,19.1,0.483,7.2,6.4,17.3,1.4,9,5.1,9.13,-21.1,-0.7
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,411,Metta World Peace,35,16.9,0.435,11.1,6.1,15.3,3.4,13.2,8.1,8.33,-19.1,-0.6
2016,LAL,17,65,0.207,12-29,5-36,2-14,8-44,97.3,106.9,-9.6,456,Anthony Brown,29,20.7,0.427,11.3,8.9,10.4,1.6,11.3,6.3,4.95,-49.7,-1.7
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,19,Carl Landry,36,15.8,0.605,9.3,6.4,22.2,9.1,19.2,14,22.51,93.5,3.1
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,102,Jahlil Okafor,53,30,0.536,6.2,11.8,24.9,8.1,17.8,12.8,17.14,155.4,5.2
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,118,Christian Wood,17,8.5,0.49,4.5,3,17.6,9.4,19.4,14.3,16.47,10.8,0.4
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,122,Nerlens Noel,67,29.3,0.544,12.6,16.3,17.6,8.2,22.2,15,16.28,140.1,4.7
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,,Richaun Holmes,51,13.8,0.564,10.3,10,16.6,9.3,11.7,10.5,15.93,46.4,1.5
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,,Ish Smith,77,29.1,0.465,29.2,10.2,22.1,2,13.2,7.4,14.97,132.6,4.4
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,181,T.J. McConnell,81,19.8,0.511,37.1,14.2,18.1,2.8,14.5,8.5,14.52,84.4,2.8
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,241,Robert Covington,67,28.4,0.543,9.4,13.9,19.9,3.6,20.9,12,13.24,77.9,2.6
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,262,Jerami Grant,77,26.8,0.506,13.7,11.2,17,5,14.3,9.5,12.68,67.2,2.2
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,316,Elton Brand,17,13.2,0.461,17.1,10.5,16.2,4.2,27,15.2,11.41,-0.3,0
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,333,Isaiah Canaan,77,25.5,0.528,13.3,8.8,18.7,1.1,8.8,4.8,11.1,2.8,0.1
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,353,Phil Pressey,23,12.3,0.433,38.1,16.8,22.4,1.1,11.1,6,10.59,-1.7,-0.1
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,392,Hollis Thompson,77,28,0.525,11,8.5,15.1,2.6,11.4,6.9,9.24,-40.4,-1.3
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,393,Nik Stauskas,73,24.8,0.517,16.6,11.3,15.9,1.3,10,5.5,9.22,-34.6,-1.2
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,410,JaKarr Sampson,73,15.9,0.504,9.5,14.4,12.8,4.2,14,9,8.34,-37.4,-1.2
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,434,Kendall Marshall,30,13.3,0.449,30.5,17.9,18.7,0.5,7.3,3.8,6.77,-25.3,-0.8
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,462,Sonny Weems,43,11.6,0.459,23.7,19.8,13.3,1.5,10.3,5.8,3.76,0,0
2016,PHI,10,72,0.122,7-34,3-38,2-14,3-49,97.4,107.6,-10.2,470,Tony Wroten,8,18,0.412,15.4,22.3,31.8,1.5,14.9,7.9,1.87,-18.5,-0.6
2017,GS,67,15,0.817,36-5,31-10,14-2,42-10,115.9,104.3,11.6,5,Kevin Durant,62,33.4,0.651,18.4,8.5,26.7,2.2,23.6,13.6,27.68,530.7,17.7
2017,GS,67,15,0.817,36-5,31-10,14-2,42-10,115.9,104.3,11.6,17,JaVale McGee,77,9.6,0.642,4,9.4,21.6,15.9,20.1,18.1,25.26,161.7,5.4
2017,GS,67,15,0.817,36-5,31-10,14-2,42-10,115.9,104.3,11.6,19,Stephen Curry,79,33.4,0.624,22.2,10.1,29.5,2.7,11.4,7.3,24.74,541.1,18
2017,GS,67,15,0.817,36-5,31-10,14-2,42-10,115.9,104.3,11.6,85,Klay Thompson,78,34,0.592,9.1,7.3,24.1,2.2,9.2,5.9,17.53,278,9.3
2017,GS,67,15,0.817,36-5,31-10,14-2,42-10,115.9,104.3,11.6,108,David West,68,12.6,0.571,29.8,15.6,18.4,6.5,18.8,13,16.57,64.7,2.2
2017,GS,67,15,0.817,36-5,31-10,14-2,42-10,115.9,104.3,11.6,,Draymond Green,76,32.5,0.522,36.5,12.6,17.3,4.7,20.9,13.3,16.51,184.7,6.2
2017,GS,67,15,0.817,36-5,31-10,14-2,42-10,115.9,104.3,11.6,119,Zaza Pachulia,70,18.1,0.588,22.7,15,15,12.9,22,17.7,16.14,104.8,3.5
